geo_event_id,name,lat,lng,address,notification_type,is_active,date_created,first_seen,last_seen,ros_value,last_acreage,first_radio_traffic_indicates_rate_of_spread,first_radio_traffic_indicates_structure_threat,first_radio_traffic_indicates_spotting,first_data.evacuation_orders,first_data.evacuation_warnings,first_data.evacuation_advisories,first_notification_type,first_data.acreage,alert_lag_mins,warning_to_order_mins,ros_to_evac_mins,had_evac_order,had_evac_warning,had_structure_threat,had_ros_report,ros_severity
22695,Juniper Fire,41.5970297,-122.3402797,"County Hwy A12 & Juniper Dr, Shasta Vista",normal,0,2024-06-22 03:04:37.885834,2024-06-22 03:11:39.020134+00:00,2024-06-22 09:26:21.756317+00:00,,1.7,,,,,,,2024-06-22 03:12:43.579922+00:00,2024-06-22 03:25:07.799337+00:00,,,,0.0,0.0,0.0,0.0,
22696,Jolon Fire,35.883335548989635,-120.84165139051048,"US-101 north of Jolon Rd, Bradley",silent,0,2024-06-22 03:10:16.584307,2024-06-22 03:10:16.605510+00:00,2024-06-22 08:42:37.259160+00:00,moderate,5.0,2024-06-22 03:10:16.605510+00:00,,,,,,,2024-06-22 03:52:39.990322+00:00,,,,0.0,0.0,0.0,1.0,2.0
22698,Hollywood Trail Fire,36.106533,-115.017883,,silent,0,2024-06-22 04:50:10.690194,2024-06-22 04:56:10.470651+00:00,2024-06-22 04:56:10.470651+00:00,,0.1,,,,,,,,2024-06-22 04:56:10.470651+00:00,,,,0.0,0.0,0.0,0.0,
22700,Run Fire,36.6072238,-119.5446624,"13500 Block Tuolumne St, Parlier, CA 93648, USA",silent,0,2024-06-22 07:59:10.446771,2024-06-22 08:06:39.202824+00:00,2024-06-22 12:43:02.337219+00:00,,0.5,,,,,,,,2024-06-22 08:06:39.202824+00:00,,,,0.0,0.0,0.0,0.0,
22701,Shenandoah Fire,38.53181303659403,-120.78123441076453,"Shenandoah Rd near Steiner Rd, Fiddletown area",silent,0,2024-06-22 10:09:57.559719,2024-06-22 10:11:35.792188+00:00,2024-06-22 17:39:58.250939+00:00,slow,0.25,2024-06-22 10:11:37.987592+00:00,,,,,,,2024-06-22 10:11:35.792188+00:00,,,,0.0,0.0,0.0,1.0,1.0
22706,Alessandro Fire,34.0117816,-117.1819113,"Alessandro Rd & San Timoteo Canyon Rd, Redlands, CA",silent,0,2024-06-22 17:01:50.161281,2024-06-22 17:04:25.961669+00:00,2024-06-23 01:06:32.213959+00:00,,0.25,,,,,,,,2024-06-22 17:13:08.585873+00:00,,,,0.0,0.0,0.0,0.0,
22708,Shady Fire,37.24839730000049,-119.55373710000048,"54000 block of Pinchot Drive, North Fork, CA",silent,0,2024-06-22 17:41:39.107951,2024-06-22 17:41:39.130362+00:00,2024-06-22 23:03:06.794692+00:00,slow,,2024-06-22 17:41:39.130362+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
22709,Lucas Fire,36.151515,-120.99923,"54000 Block of California Highway 198, San Lucas",silent,0,2024-06-22 17:42:03.490918,2024-06-22 17:46:36.227981+00:00,2024-06-23 02:45:35.564366+00:00,slow,1.0,2024-06-22 17:46:41.997858+00:00,,,,,,,2024-06-22 17:46:36.227981+00:00,,,,0.0,0.0,0.0,1.0,1.0
22710,Dyer Fire,38.7391117,-121.4025515,"6500 block of Dyer Ln, Roseville, CA",silent,0,2024-06-22 17:45:55.040077,2024-06-22 17:58:19.389421+00:00,2024-06-22 23:03:49.469189+00:00,,2.0,,,,,,,,2024-06-22 17:58:19.389421+00:00,,,,0.0,0.0,0.0,0.0,
22711,Campbell Fire,39.196,-117.7175,Desatoya Mountains,normal,0,2024-06-22 17:55:54.904487,2024-06-22 18:06:25.175461+00:00,2024-06-25 04:24:05.760002+00:00,,2.6,,,,,,,2024-06-22 22:52:20.114252+00:00,2024-06-23 05:47:55.029169+00:00,,,,0.0,0.0,0.0,0.0,
22715,Arm Fire,36.911796,-119.6769,"12000 Block of North Armstrong Avenue, Clovis",silent,0,2024-06-22 18:29:29.652722,2024-06-22 18:38:38.869047+00:00,2024-06-22 23:02:58.186982+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22716,Furlong Fire,38.4174411,-121.1899629,"12700 Block of Furlong Dr, Wilton, CA",normal,0,2024-06-22 18:43:39.541790,2024-06-22 18:43:39.557872+00:00,2024-06-22 23:03:39.803523+00:00,moderate,5.0,2024-06-22 18:43:39.557872+00:00,,,,,,2024-06-22 18:43:46.417484+00:00,2024-06-22 18:59:40.803571+00:00,,,,0.0,0.0,0.0,1.0,2.0
22719,Pala Fire,33.35323506216346,-117.0954875637912,"South of 10700 Block of Pala Road, Valley Center",silent,0,2024-06-22 19:05:47.120707,2024-06-22 19:59:45.314835+00:00,2024-06-22 23:02:47.194896+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22723,Cox Fire,39.385677,-121.518763,"2000 block of Cox Lane, Bangor",silent,0,2024-06-22 19:29:33.995742,2024-06-22 19:32:01.364578+00:00,2024-06-22 20:42:28.668282+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22727,Bedford Fire,33.803529,-117.518095,"7800 Block of South Weirick Road, Corona",silent,0,2024-06-22 19:53:32.324775,2024-06-22 23:02:36.304802+00:00,2024-06-22 23:02:36.304802+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22730,Olive Fire,38.2949489,-122.4928849,"19211 Olive Ave, Sonoma",silent,0,2024-06-22 20:12:24.634224,2024-06-22 20:16:42.060076+00:00,2024-06-23 02:45:26.960838+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22732,Pit Fire,35.87425,-115.2095,,silent,0,2024-06-22 20:23:52.570067,2024-06-22 20:29:46.734353+00:00,2024-06-22 20:34:30.421796+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22733,Brigantino Fire,36.849953,-121.432534,"2100 Block of San Juan Road, Hollister",silent,0,2024-06-22 20:24:00.744286,2024-06-22 23:03:23.886793+00:00,2024-06-22 23:03:23.886793+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22735,Duckwall Fire,37.962667,-120.097667,"Forest Route 1N16, Duckwall Mountain, Stanislaus National Forest, CA",silent,0,2024-06-22 20:49:26.304200,2024-06-22 21:02:07.531120+00:00,2024-06-23 07:00:53.345165+00:00,moderate,1.9,2024-06-22 21:32:23.048302+00:00,,,,,,,2024-06-22 21:32:22.613847+00:00,,,,0.0,0.0,0.0,1.0,2.0
22737,Needles Fire,34.8507835,-114.6205734,"900 Block Bush St, Needles, CA 92363, USA",normal,0,2024-06-22 21:03:30.800727,2024-06-22 21:09:40.623289+00:00,2024-06-27 17:31:25.288519+00:00,moderate,203.8,2024-06-22 22:09:03.415231+00:00,2024-06-22 21:09:40.949223+00:00,,,2024-06-23 00:32:21.055525+00:00,2024-06-23 04:14:02.681866+00:00,,2024-06-22 21:09:40.623289+00:00,,,,0.0,1.0,1.0,1.0,2.0
22738,Gilman Fire,33.81862831226874,-116.96336609220332,"Soboba Road, San Jacinto",normal,0,2024-06-22 21:14:42.351050,2024-06-22 21:14:42.369853+00:00,2024-06-23 02:45:46.467483+00:00,moderate,,2024-06-22 21:14:42.369853+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0
22744,Barn Fire,36.821363,-119.56948,"Fairbanks Ave x Greenwood Ave, Clovis",normal,0,2024-06-22 22:04:45.617494,2024-06-22 22:04:45.635571+00:00,2024-06-23 02:11:05.512114+00:00,moderate,5.0,2024-06-22 22:04:45.635571+00:00,,,,,,,2024-06-22 22:06:28.619160+00:00,,,,0.0,0.0,0.0,1.0,2.0
22746,Willow Fire,37.1555013162382,-119.91199415030556,"Rd 600 near Willow Dr, west of Hensley Lake",normal,0,2024-06-22 22:27:03.037541,2024-06-22 22:27:03.058740+00:00,2024-06-25 07:29:46.890086+00:00,moderate,213.0,2024-06-22 22:27:03.058740+00:00,,,,,,,2024-06-22 22:38:54.438161+00:00,,,,0.0,0.0,0.0,1.0,2.0
22748,Border 58 Fire,32.58748,-116.894511,"5 miles SE of Otay Lake, San Diego, CA",normal,0,2024-06-22 22:30:30.722529,2024-06-22 22:33:03.511266+00:00,2024-06-25 09:46:23.721331+00:00,,137.0,,,,,,,2024-06-22 22:33:03.511266+00:00,2024-06-22 22:40:05.233985+00:00,,,,0.0,0.0,0.0,0.0,
22750,Borsini Fire,38.89062801799249,-119.15944260005176,"Borsini Lane near Nordyke Road, Yerington",normal,0,2024-06-22 22:40:52.248862,2024-06-22 22:40:52.269884+00:00,2024-06-22 23:46:43.572965+00:00,slow,,2024-06-22 22:40:52.269884+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
22752,Wilbur Fire,38.01232592207622,-121.78320428331163,"Wilbur Ave near Minaker Dr, Antioch",silent,0,2024-06-22 22:41:46.085144,2024-06-22 23:06:15.526999+00:00,2024-06-23 04:01:36.102205+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22760,Watts Fire,36.91200541317306,-119.41740910070304,"Watts Valley Rd west of Hog Mtn Fire Rd, south of Tollhouse",normal,0,2024-06-22 23:33:48.458478,2024-06-22 23:33:48.483984+00:00,2024-06-26 06:41:58.912826+00:00,moderate,90.0,2024-06-22 23:33:48.483984+00:00,,,2024-06-23 00:10:10.376165+00:00,2024-06-22 23:56:37.982614+00:00,,,2024-06-23 00:10:10.376165+00:00,36.36486968333334,13.539892516666667,36.36486968333334,1.0,1.0,0.0,1.0,2.0
22761,Cobbs Fire,37.80453846712055,-120.25274196098611,"9000 block of Priest Coulterville Road , Big Oak Flat, CA",normal,0,2024-06-22 23:49:08.419606,2024-06-22 23:57:18.270086+00:00,2024-06-23 12:28:06.825906+00:00,slow,1.3,2024-06-22 23:57:18.572841+00:00,,,,,,2024-06-22 23:59:15.801151+00:00,2024-06-22 23:57:18.270086+00:00,,,,0.0,0.0,0.0,1.0,1.0
22774,Star Fire,34.58027565867785,-118.05170139945533,"E Palmdale Blvd & 47th St E, Palmdale",normal,0,2024-06-23 00:55:29.993339,2024-06-23 00:58:19.614114+00:00,2024-06-23 13:01:43.796649+00:00,moderate,158.0,2024-06-23 01:02:03.417509+00:00,,,,,,2024-06-23 01:05:07.661018+00:00,2024-06-23 01:02:03.061573+00:00,,,,0.0,0.0,0.0,1.0,2.0
22777,Mesa Fire,34.5210269,-118.0012318,"Pearblossom Hwy & 72nd St E, Littlerock",silent,0,2024-06-23 01:11:11.184029,2024-06-23 01:14:45.186502+00:00,2024-06-23 05:03:13.360524+00:00,slow,1.25,2024-06-23 01:15:22.165841+00:00,,,,,,,2024-06-23 01:15:14.871922+00:00,,,,0.0,0.0,0.0,1.0,1.0
22779,Woods Fire,38.367807912237645,-121.20534150938708,"Darr Ln north of Woods Rd, Wilton area",silent,0,2024-06-23 02:15:36.210112,2024-06-23 02:15:36.229727+00:00,2024-06-23 07:01:03.684942+00:00,moderate,,2024-06-23 02:15:36.229727+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0
22781,Cataba Fire,34.42433152628345,-117.386212830679,"Cataba Rd south of Main St, Hesperia",normal,0,2024-06-23 03:07:09.486645,2024-06-23 03:07:09.503685+00:00,2024-06-23 07:01:38.971457+00:00,rapid,,2024-06-23 03:07:09.503685+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,3.0
22782,Norma Fire,34.45247878804041,-118.68284512774513,"San Martinez Rd near Delwood St, Val Verde",normal,0,2024-06-23 03:43:50.272672,2024-06-23 03:45:11.298832+00:00,2024-06-23 13:01:31.829379+00:00,,3.0,,,,,,,2024-06-23 03:45:11.298832+00:00,2024-06-23 03:47:44.034430+00:00,,,,0.0,0.0,0.0,0.0,
22783,Anzar Fire,36.87536787368216,-121.56756245766977,"900 block Anzar Road, San Juan Bautista",silent,0,2024-06-23 04:14:47.318200,2024-06-23 04:29:33.899061+00:00,2024-06-23 09:01:21.696579+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22787,Potrero Fire,34.15861249634217,-118.9906644777243,"W Potrero Rd near Via Acosta, Newbury Park",silent,0,2024-06-23 04:52:55.167529,2024-06-23 04:56:43.485062+00:00,2024-06-23 09:06:11.203444+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22788,Valley Fire,36.27961231754762,-119.08144638297937,"E Myer Dr near Rd 216, Rocky Hill",normal,0,2024-06-23 05:54:16.007491,2024-06-23 05:59:55.656554+00:00,2024-06-23 13:02:11.686363+00:00,slow,2.0,2024-06-23 05:59:56.202514+00:00,,,,,,2024-06-23 06:00:12.202377+00:00,2024-06-23 05:59:55.656554+00:00,,,,0.0,0.0,0.0,1.0,1.0
22789,Smooth Brome Fire,36.054333,-115.556,,silent,0,2024-06-23 06:22:03.875333,2024-06-24 22:07:38.610821+00:00,2024-06-24 22:07:38.610821+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22791,Santa Ana Fire,36.801200680134485,-121.27173149621382,"Quien Sabe Rd & Santa Ana Valley Rd, Tres Pinos",silent,0,2024-06-23 06:50:54.165479,2024-06-23 06:50:54.182054+00:00,2024-06-23 13:01:54.869637+00:00,slow,,2024-06-23 06:50:54.182054+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
22793,Apple Fire,35.19363073058466,-120.71778657380224,"San Luis Bay Dr & Sparrow St, Avila Beach",silent,0,2024-06-23 08:31:18.010306,2024-06-23 13:02:03.048782+00:00,2024-06-23 13:02:03.048782+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22794,Oak Fire,33.65467807259364,-116.92785890980385,"Hyde Rd off Sage Rd, north of Sycamore Springs",normal,0,2024-06-23 10:46:58.116820,2024-06-23 10:57:38.916505+00:00,2024-06-24 07:51:13.151542+00:00,moderate,13.3,2024-06-23 10:58:58.556887+00:00,,,,2024-06-23 12:40:28.505125+00:00,,2024-06-23 10:59:04.457122+00:00,2024-06-23 10:58:58.027663+00:00,,,,0.0,1.0,0.0,1.0,2.0
22795,Rancho Fire,33.88096226763631,-117.39765581349536,"Van Buren Blvd & Camino Caballero, Woodcrest",silent,0,2024-06-23 12:57:20.635489,2024-06-23 17:58:25.983466+00:00,2024-06-23 17:58:25.983466+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22796,Zanker Fire,37.418864,-121.935564,"3900 Block of Zanker Road, San Jose",normal,0,2024-06-23 13:42:31.725293,2024-06-23 13:44:49.269468+00:00,2024-06-23 22:10:31.803288+00:00,slow,2.0,2024-06-23 13:46:15.304768+00:00,,,,,,2024-06-23 13:46:28.500862+00:00,2024-06-23 13:46:12.432370+00:00,,,,0.0,0.0,0.0,1.0,1.0
22798,Ashworth Fire,37.447897308891285,-119.91206856095168,"Grist Rd off Ashworth Rd, Bootjack",silent,0,2024-06-23 14:49:11.173265,2024-06-23 14:51:45.168514+00:00,2024-06-24 00:08:26.225272+00:00,,4.2,,,,,,,,2024-06-23 14:56:39.019308+00:00,,,,0.0,0.0,0.0,0.0,
22800,West Fire,40.3941,-122.34987,"3600 Block of  West Anderson Drive, Cottonwood",silent,0,2024-06-23 15:28:30.606876,2024-06-23 15:30:57.139193+00:00,2024-06-23 22:05:36.454427+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22805,Rancho Fire,40.618167,-122.2965,"11000 block of East Stillwater Way, Bella Vista",silent,0,2024-06-23 17:21:09.806370,2024-06-23 17:23:25.146712+00:00,2024-06-23 22:05:19.196513+00:00,,0.25,,,,,,,,2024-06-23 17:27:54.752732+00:00,,,,0.0,0.0,0.0,0.0,
22807,Pykes Fire,38.22258900000162,-120.01018500000032,"Beardsley Reservoir Road and Forest Route 5N02E, Strawberry, CA",silent,0,2024-06-23 17:29:46.139146,2024-06-23 17:55:53.618752+00:00,2024-06-23 17:55:53.618752+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22812,Gate Fire,34.87597633006115,-120.55397706140964,"Ntu Rd West of Black Rd, Santa Maria, CA",normal,0,2024-06-23 18:04:46.260965,2024-06-23 18:05:45.827661+00:00,2024-06-24 08:13:39.681065+00:00,moderate,11.0,2024-06-23 18:23:19.639818+00:00,,,,,,2024-06-23 18:05:45.827661+00:00,2024-06-23 18:23:19.452762+00:00,,,,0.0,0.0,0.0,1.0,2.0
22819,Blanche Fire,33.909118,-116.800266,"Blanche Ave × Magnolia St, Cabazon",silent,0,2024-06-23 18:46:49.665041,2024-06-23 18:57:58.367274+00:00,2024-06-24 03:30:07.519727+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22831,Spaulding Fire,39.344041933761446,-120.63109029432307,"North side of Lake Spaulding, Soda Springs",normal,0,2024-06-23 21:03:08.495560,2024-06-23 21:37:36.215369+00:00,2024-06-25 06:36:23.723371+00:00,moderate,1.3,2024-06-24 00:01:02.699880+00:00,,,,,,2024-06-23 22:14:59.724938+00:00,2024-06-24 00:01:02.445279+00:00,,,,0.0,0.0,0.0,1.0,2.0
22835,Mosquito Fire,40.66285,-116.728917,,silent,0,2024-06-23 21:30:46.167434,2024-06-23 21:36:13.031739+00:00,2024-06-23 22:39:48.982436+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22836,Vegetation Fire,39.403263,-122.194985,"West Side Highway, Willows",silent,0,2024-06-23 21:30:55.757799,2024-06-23 21:31:24.785950+00:00,2024-06-24 03:30:41.572961+00:00,,0.5,,,,,,,,2024-06-23 21:31:24.785950+00:00,,,,0.0,0.0,0.0,0.0,
22839,Del Rosa Fire,34.133207037148416,-117.25294018650465,"1900 block Del Rosa Ave, San Bernardino",silent,0,2024-06-23 22:09:54.084084,2024-06-24 03:30:13.199738+00:00,2024-06-24 03:30:13.199738+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22844,Talbert Fire,33.66573269049327,-117.9422677986194,"North end of Talbert Regional Park, Costa Mesa",normal,0,2024-06-23 22:46:44.746058,2024-06-23 23:32:50.313246+00:00,2024-06-24 18:11:14.808407+00:00,,8.5,,,,,,,2024-06-23 23:53:15.805138+00:00,2024-06-23 23:32:50.313246+00:00,,,,0.0,0.0,0.0,0.0,
22846,Vegetation Fire,39.5376821,-122.1893914,"1900 block of Co Rd KK, Willows,",silent,0,2024-06-23 23:00:22.600391,2024-06-23 23:52:13.534887+00:00,2024-06-24 03:30:33.811628+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22847,Sage Fire,40.464,-116.563167,Crescent Valley,normal,0,2024-06-23 23:04:38.679781,2024-06-23 23:09:49.927031+00:00,2024-06-25 05:21:21.721276+00:00,,5.0,,,,,,,2024-06-23 23:31:12.690713+00:00,2024-06-23 23:31:12.690713+00:00,,,,0.0,0.0,0.0,0.0,
22848,Clover Fire,40.5571176,-122.3178856,"2900 block of Forest Hills Dr, Redding, CA 96002, USA",normal,0,2024-06-23 23:05:06.040377,2024-06-23 23:06:41.510376+00:00,2024-06-24 10:18:28.132026+00:00,,5.0,,2024-06-23 23:12:40.596615+00:00,,,,,,2024-06-23 23:12:56.427545+00:00,,,,0.0,0.0,1.0,0.0,
22851,Vegetation Fire,38.911958,-122.061379,"Rd 84 × Rd 2, Dunnigan",silent,0,2024-06-23 23:19:05.621545,2024-06-24 00:34:28.876725+00:00,2024-06-24 08:02:52.727099+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22862,Greenfield Fire,35.270594,-119.018665,"1400 Block of Stub Oak Avenue, Bakersfield",normal,0,2024-06-24 00:36:38.225783,2024-06-24 00:42:08.817061+00:00,2024-06-24 08:44:25.510494+00:00,,40.0,,,,,,,,2024-06-24 00:42:08.817061+00:00,,,,0.0,0.0,0.0,0.0,
22863,Yuba Fire,39.358072,-121.264381,"8900 block Marysville Rd, Oregon House",normal,0,2024-06-24 00:51:47.033302,2024-06-24 01:03:46.208712+00:00,2024-06-24 09:22:11.830850+00:00,moderate,0.5,2024-06-24 01:03:46.576152+00:00,,,,,,2024-06-24 01:03:54.726783+00:00,2024-06-24 01:03:46.208712+00:00,,,,0.0,0.0,0.0,1.0,2.0
22864,Trout Fire,38.26396441036968,-120.52738986722798,"Railroad Flat Road and Cedar Springs Road, Mountain Ranch, CA",normal,0,2024-06-24 00:53:35.309959,2024-06-24 00:53:35.327911+00:00,2024-06-24 10:18:05.672438+00:00,slow,0.3,2024-06-24 00:53:35.327911+00:00,,,,,,2024-06-24 00:54:36.251459+00:00,2024-06-24 02:17:53.799983+00:00,,,,0.0,0.0,0.0,1.0,1.0
22881,Vegetation Fire,37.03415516644693,-120.02906612951926,"Road 28 1/2 & Western Way, Madera",silent,0,2024-06-24 04:19:02.223618,2024-06-24 08:26:07.038215+00:00,2024-06-24 08:26:07.038215+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22884,Cottonwood Fire,35.2959129,-118.9853825,"E Panama Ln & Cottonwood Rd, Bakersfield California 93307, USA",silent,0,2024-06-24 05:09:39.222176,2024-06-24 05:15:51.495581+00:00,2024-06-24 08:03:14.279553+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22885,Mahogany Fire,38.00488689231565,-121.83110694237767,"2300 block Sycamore Dr, Antioch",silent,0,2024-06-24 05:12:39.223160,2024-06-24 09:22:28.649046+00:00,2024-06-24 09:22:28.649046+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22886,Pioneer Fire,35.36539478271219,-118.8742283174215,"Pepper Dr north of Breckenridge Rd, Bakersfield",silent,0,2024-06-24 05:32:06.091344,2024-06-24 05:32:06.112236+00:00,2024-06-24 10:17:46.214677+00:00,moderate,5.0,2024-06-24 05:32:06.112236+00:00,,,,,,,2024-06-24 05:37:13.056136+00:00,,,,0.0,0.0,0.0,1.0,2.0
22887,Vineyard Fire,38.74453812388179,-121.36142276634212,"Vineyard Rd & White Mill Crescent Rd, Roseville",silent,0,2024-06-24 05:41:06.583642,2024-06-24 05:58:20.910682+00:00,2024-06-24 10:18:14.633662+00:00,,0.9,,,,,,,,2024-06-24 09:29:13.304941+00:00,,,,0.0,0.0,0.0,0.0,
22888,Well Fire,35.279389,-119.464444,"In the Oilfields off Skyline Rd, Taft",silent,0,2024-06-24 05:43:49.381728,2024-06-24 05:45:18.738751+00:00,2024-06-24 10:17:53.156772+00:00,,3.0,,,,,,,,2024-06-24 05:46:16.352381+00:00,,,,0.0,0.0,0.0,0.0,
22889,Joshua Fire,34.4122001,-117.4385484,"Muscatel St & Joshua Rd, Hesperia",normal,0,2024-06-24 07:00:30.714742,2024-06-24 07:00:30.738697+00:00,2024-06-24 12:02:49.857345+00:00,slow,0.6,2024-06-24 07:00:30.738697+00:00,,,,,,2024-06-24 07:08:32.055578+00:00,2024-06-24 07:08:23.148341+00:00,,,,0.0,0.0,0.0,1.0,1.0
22891,Cachagua Fire,36.3411202,-121.5213102,"Near Mile Marker 31 on East Carmel Valley Road, Carmel Valley",silent,0,2024-06-24 07:41:36.828647,2024-06-24 07:41:36.844457+00:00,2024-06-24 12:46:34.226346+00:00,slow,,2024-06-24 07:41:36.844457+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0
22892,Eagle Park Fire,37.29304052760716,-121.768690124736,"5100 Block of San Felipe Road, San Jose",normal,0,2024-06-24 07:43:07.121045,2024-06-24 07:43:07.142317+00:00,2024-06-24 12:46:25.774131+00:00,slow,,2024-06-24 07:43:07.142317+00:00,,,,,,2024-06-24 08:08:35.490971+00:00,,,,,0.0,0.0,0.0,1.0,1.0
22893,Manor Fire,35.406760097532185,-119.00916424744946,"Manor Street, 1/4 Mile North of Denise Ave, Bakersfield",silent,0,2024-06-24 07:53:59.641336,2024-06-24 07:56:59.811061+00:00,2024-06-24 11:27:22.226586+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22894,Merced Fire,37.53871500685192,-120.32565755462156,"Merced Falls Rd north of Hornitos Rd, Merced Falls",silent,0,2024-06-24 08:06:24.046340,2024-06-24 08:12:07.936442+00:00,2024-06-24 12:46:44.686817+00:00,slow,5.0,2024-06-24 08:12:08.488767+00:00,,,,,,,2024-06-24 08:12:07.936442+00:00,,,,0.0,0.0,0.0,1.0,1.0
22895,Sandyhill Fire,39.525566972179064,-119.8518942026905,"Northeast of Mistry Ridge Lane & Sandyhill Lane, Reno",silent,0,2024-06-24 08:17:04.108851,2024-06-24 13:00:52.533029+00:00,2024-06-24 13:00:52.533029+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22896,Corral Fire,37.1825563,-119.7755739,"Kings Canyon Ct & Corral Dr, Yosemite Lakes",normal,0,2024-06-24 08:24:05.376850,2024-06-24 08:39:34.663528+00:00,2024-06-24 18:09:48.699311+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22897,Western Fire,38.714234904387126,-122.6370268847702,"14000 Block of Western Mine Road, Middletown",silent,0,2024-06-24 09:08:15.390332,2024-06-24 09:08:15.409878+00:00,2024-06-24 18:09:11.095540+00:00,slow,0.25,2024-06-24 09:08:15.409878+00:00,,,,,,,2024-06-24 10:07:04.250766+00:00,,,,0.0,0.0,0.0,1.0,1.0
22898,Lake Fire,33.95447061938111,-117.46178197381592,"8300 block Randolph St, Riverside",silent,0,2024-06-24 10:17:19.651681,2024-06-24 10:17:19.671966+00:00,2024-06-24 18:10:47.709363+00:00,slow,0.71,2024-06-24 10:17:19.671966+00:00,,,,,,,2024-06-24 11:57:00.874045+00:00,,,,0.0,0.0,0.0,1.0,1.0
22899,Vegetation Fire,35.281385649393314,-119.02123709241864,"South H St & Hosking Ave, Bakersfield",silent,0,2024-06-24 10:59:15.893732,2024-06-24 11:18:28.409243+00:00,2024-06-24 18:10:05.556220+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22900,Morning Fire,35.383620626324266,-118.9068461653856,"College Ave east of Morning Dr, Bakersfield",silent,0,2024-06-24 11:27:15.232704,2024-06-24 11:27:15.251063+00:00,2024-06-24 18:10:17.665626+00:00,moderate,2.0,2024-06-24 11:27:15.251063+00:00,,,,,,,2024-06-24 12:03:06.608621+00:00,,,,0.0,0.0,0.0,1.0,2.0
22904,Brush Creek Fire,41.3766,-114.78185,,silent,0,2024-06-24 14:14:43.918814,2024-06-24 15:01:57.588579+00:00,2024-06-25 05:06:09.427196+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22910,Cody Fire,40.1098,-122.225171,"10000 block of Cody Drive, Red Bluff",normal,0,2024-06-24 15:19:40.217283,2024-06-24 15:23:22.794011+00:00,2024-06-25 03:25:24.104677+00:00,moderate,1.5,2024-06-24 15:24:26.922691+00:00,,,,,,2024-06-24 15:23:22.794011+00:00,2024-06-24 15:25:25.113960+00:00,,,,0.0,0.0,0.0,1.0,2.0
22912,Todd Fire,34.3751052,-118.5107568,"21300 block of Trumpet Dr, Santa Clarita, CA",silent,0,2024-06-24 15:45:22.207090,2024-06-24 15:46:37.978721+00:00,2024-06-25 01:29:06.666596+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
22913,Highland Fire,39.415091,-121.520302,"2900 Block of Craig Avenue, Palermo",silent,0,2024-06-24 15:46:37.222277,2024-06-24 15:50:05.521970+00:00,2024-06-25 04:50:14.764082+00:00,moderate,1.6,2024-06-24 15:52:19.983271+00:00,,,,,,,2024-06-24 15:53:43.422778+00:00,,,,0.0,0.0,0.0,1.0,2.0
22924,French Fire,37.514278,-119.995902,"5600 block of French Camp Road, Mariposa",silent,0,2024-06-24 17:42:14.942112,2024-06-24 17:42:25.121374+00:00,2024-06-24 23:02:26.924303+00:00,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
