geo_event_id,name,lat,lng,address,notification_type,is_active,date_created,first_seen,last_seen,ros_value,last_acreage,first_radio_traffic_indicates_rate_of_spread,first_radio_traffic_indicates_structure_threat,first_radio_traffic_indicates_spotting,first_data.evacuation_orders,first_data.evacuation_warnings,first_data.evacuation_advisories,first_notification_type,first_data.acreage,alert_lag_mins,warning_to_order_mins,ros_to_evac_mins,had_evac_order,had_evac_warning,had_structure_threat,had_ros_report,ros_severity,first_seen_dt,year,county,rg_state,COUNTY,county_pop,n_tracts,rpl_themes,rpl_theme1,rpl_theme2,rpl_theme3,rpl_theme4,ep_limeng,ep_noveh,ep_age65,ep_disabl,ep_pov150,ep_noint
9651,Almond Fire,35.60182247400077,-119.83698779737412,"California 33 & Brown Material Road, Lost Hills, CA",normal,0,2023-08-06 20:41:11.482483,2023-08-06 20:50:59.712217+00:00,2023-08-06 20:50:59.712217+00:00,moderate,,2023-08-06 20:50:59.712217+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,2023-08-06 20:50:59.712217+00:00,2023.0,Kern County,California,Kern County,906883.0,236.0,0.6141575674885489,0.6569555247130359,0.6368554824819341,0.561295524009161,0.4889825172200958,10.017465979624717,6.228373923358952,11.32365476031638,11.427932009046641,32.21075817709506,12.125564042849444
9653,Badger Fire,36.6882404,-119.0226477,54000 block of Hwy-245 - Pinehurst,normal,0,2023-08-06 21:06:22.175149,,,,,,,,,,,,,,,,,,,,,,,Fresno County,California,Fresno County,1008280.0,225.0,0.6532491863371286,0.6426918092196613,0.6980346367080572,0.6014696268893562,0.5553788261197287,10.250259947633594,7.291924267068672,12.46782064505891,12.974071983972706,30.96411413496251,14.927758360772803
9656,Burlington Fire,39.4895903,-121.5512892,"Lincoln Blvd & Marysville Baggett Rd, South Oroville, CA 95966, USA",normal,0,2023-08-06 21:14:16.708432,2023-08-06 21:16:15.948458+00:00,2023-08-06 21:16:15.948458+00:00,slow,,2023-08-06 21:16:15.948458+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-06 21:16:15.948458+00:00,2023.0,Butte County,California,Butte County,213605.0,54.0,0.5187877306242832,0.5575523302357154,0.5095737318882985,0.14587775941574402,0.5773100564125372,2.53870929987594,5.944889866810233,18.19166311650008,16.434637765969896,28.503802813604544,10.149758198544042
9664,Vega Fire,36.65106899559551,-118.99907622230047,"Hogback Dr & Whitaker Forest Road, California, USA",silent,0,2023-08-06 22:07:07.465820,,,,,,,,,,,,,,,,,,,,,,,Tulare County,California,Tulare County,473446.0,103.0,0.6919820844391342,0.6958469092908424,0.7524197229770451,0.6090704509067559,0.5466006291170157,12.728980707409084,4.631108197553315,11.482106301457824,11.847990055888108,31.455796859620737,14.572033369635326
9673,Beskeen Fire,38.3210726,-121.1562952,"13600 block Beskeen Rd, Herald",normal,0,2023-08-06 23:12:39.899495,2023-08-06 23:13:20.059769+00:00,2023-08-06 23:13:20.059769+00:00,rapid,,2023-08-06 23:13:20.059769+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,3.0,2023-08-06 23:13:20.059769+00:00,2023.0,Sacramento County,California,Sacramento County,1579211.0,363.0,0.48650281482335167,0.47571569289980875,0.5751538002838126,0.427591017919708,0.4629805647883658,6.283797225323278,5.882603591287042,14.587265412918223,12.311997446826293,20.990641085960018,7.125947134360133
9674,Pass Fire,32.68525345604378,-116.301784486867,"I-8 west of Ribbonwood Rd, Manzanita",normal,0,2023-08-06 23:37:09.018710,2023-08-06 23:42:32.700700+00:00,2023-08-06 23:42:32.700700+00:00,moderate,,2023-08-06 23:42:32.700700+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,2023-08-06 23:42:32.700700+00:00,2023.0,San Diego County,California,San Diego County,3289701.0,736.0,0.4461600581041032,0.46268889422208637,0.43032277359226684,0.4172588413050305,0.4889406612988847,6.054301257165925,5.413536325114964,14.651560977730194,10.386251213293955,17.90244224233474,6.1830309400237615
9689,Zoo Fire,34.1528986,-118.2876499,"5410 Zoo Drive, Los Angeles",normal,0,2023-08-07 01:12:35.265150,2023-08-07 01:21:15.091475+00:00,2023-08-07 01:21:15.091475+00:00,slow,,2023-08-07 01:21:15.091475+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-07 01:21:15.091475+00:00,2023.0,Los Angeles County,California,Los Angeles County,9936690.0,2495.0,0.5925699086933975,0.5979821218141057,0.5345543050709972,0.6414943363031351,0.5551987899806894,12.522826967531442,8.2715732178061,14.248681895077738,10.590267270926642,22.77580313077973,9.979270868855469
9692,Broadway Fire,33.9035639,-116.7825381,"Broadway Street and Esparanza Avenue, Cabazon, CA 92230, USA",normal,0,2023-08-07 01:28:22.350623,2023-08-07 01:32:40.376396+00:00,2023-08-07 01:32:40.376396+00:00,,,,2023-08-07 01:32:40.376396+00:00,,,,,,,,,,0.0,0.0,1.0,0.0,,2023-08-07 01:32:40.376396+00:00,2023.0,Riverside County,California,Riverside County,2429487.0,518.0,0.5076007190676916,0.5448367057878988,0.5244988725295844,0.5399803589811347,0.42496756645362943,7.474668849843607,3.9126349876414754,14.783634322801477,11.626533469921402,19.92783747890222,7.913216050775777
9699,Sky Fire,37.79958532192519,-120.19053051514462,"Incense Cedar Trail and Cedar Trail , Groveland, CA",normal,0,2023-08-07 01:43:52.662272,2023-08-07 01:49:33.036930+00:00,2023-08-07 01:49:33.036930+00:00,moderate,,2023-08-07 01:49:33.036930+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,2023-08-07 01:49:33.036930+00:00,2023.0,Tuolumne County,California,Tuolumne County,54993.0,18.0,0.4619306146728354,0.4945520668492116,0.5461397469549618,0.061848357063626284,0.5164390633556794,0.6028712745258487,5.376293079029364,27.247156910879568,21.29010480596733,17.975915399867812,13.076191105655747
9703,Mix Fire,38.4104809,-122.0948178,"2720 Mix Canyon Road, Vacaville",silent,0,2023-08-07 02:17:58.578250,2023-08-07 02:17:58.612271+00:00,2023-08-07 02:20:16.732374+00:00,slow,,2023-08-07 02:17:58.612271+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-07 02:17:58.612271+00:00,2023.0,Solano County,California,Solano County,450995.0,100.0,0.4176921227884578,0.3884520736892465,0.5398094991026927,0.49722717435891745,0.3977859400163065,4.91930531380614,4.472399325278906,16.52645905165246,12.376973458125288,14.825700045595335,6.764202721794345
9707,Ravine Fire,39.6485,-121.019833,"0.5 miles south of the Valley Creek Trailhead, La Porte",silent,0,2023-08-07 03:11:35.766541,,,,,,,,,,,,,,,,,,,,,,,Sierra County,California,Sierra County,2916.0,1.0,0.48690000000000005,0.5581,0.4372,0.011599999999999997,0.5798,0.8,3.0,31.2,14.8,19.8,23.0
9714,Dog Fire,39.82333753335837,-121.58396200918436,Rancho Oaks Rd × Monte Calle Ln - Magalia,silent,0,2023-08-07 08:13:08.390226,2023-08-07 08:14:04.916688+00:00,2023-08-07 08:14:04.916688+00:00,slow,,2023-08-07 08:14:04.916688+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-07 08:14:04.916688+00:00,2023.0,Butte County,California,Butte County,213605.0,54.0,0.5187877306242832,0.5575523302357154,0.5095737318882985,0.14587775941574402,0.5773100564125372,2.53870929987594,5.944889866810233,18.19166311650008,16.434637765969896,28.503802813604544,10.149758198544042
9716,330 Fire,34.15056334026245,-117.19185857879748,"Hwy 330 north of Highland Ave, San Bernardino",normal,0,2023-08-07 08:52:05.842500,,,,,,,,,,,,,,,,,,,,,,,San Bernardino County,California,San Bernardino County,2180563.0,466.0,0.5750072196161103,0.6092556833569466,0.568372666782198,0.6173704580881176,0.4687521013178866,7.543339128472785,4.413237629776843,11.919860283789093,11.385697341917227,23.708675368463602,9.250151035679819
9719,Cactus Fire,37.8706287,-122.0785698,"Rockledge Lane & Oakmont Drive, Walnut Creek",silent,0,2023-08-07 13:38:28.256790,2023-08-07 13:39:15.877409+00:00,2023-08-07 13:39:15.877409+00:00,slow,,2023-08-07 13:39:15.877409+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-07 13:39:15.877409+00:00,2023.0,Contra Costa County,California,Contra Costa County,1162648.0,241.0,0.3784888752741707,0.34509789053135553,0.4806858950850198,0.4489671463762033,0.3929496217756709,5.9455348480365515,5.001383997294648,16.366897203624827,11.243830481843425,13.486560150618557,5.251642012458041
9723,Stage Fire,38.236226,-122.526634,Adobe Rd / Sr116,silent,0,2023-08-07 15:05:19.034456,2023-08-07 15:05:19.067929+00:00,2023-08-07 15:05:19.067929+00:00,slow,,2023-08-07 15:05:19.067929+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-07 15:05:19.067929+00:00,2023.0,Sonoma County,California,Sonoma County,488436.0,121.0,0.4068065631935402,0.378813962934755,0.46917498996797946,0.22733230638200297,0.5075786637348598,5.494702888402984,4.504252757781982,20.591348917770187,11.841006395924952,14.354550237902203,6.161935238188831
9729,7th Ave Fire,34.053472,-114.364444,Agnes Wilson Rd / 7th Ave,silent,0,2023-08-07 17:07:08.848101,,,,,,,,,,,,,,,,,,,,,,,San Bernardino County,California,San Bernardino County,2180563.0,466.0,0.5750072196161103,0.6092556833569466,0.568372666782198,0.6173704580881176,0.4687521013178866,7.543339128472785,4.413237629776843,11.919860283789093,11.385697341917227,23.708675368463602,9.250151035679819
9746,Vista Hill Fire,36.85515639818858,-121.40450509832212,"Vista Park Hill Park, Hollister, CA 95023, USA",silent,0,2023-08-07 19:24:32.172777,2023-08-07 19:24:32.228672+00:00,2023-08-07 19:24:32.228672+00:00,slow,,2023-08-07 19:24:32.228672+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-07 19:24:32.228672+00:00,2023.0,San Benito County,California,San Benito County,64753.0,12.0,0.4715342069093324,0.4516008818124256,0.6213289391997282,0.5483373588868469,0.3872698284249379,9.0830818649329,3.249211619538863,13.154683180702051,10.688911710654335,14.386005281608576,6.727439655305546
9748,Hanawalt Fire,35.654704,-119.862274,"Hanawalt Ave × Hwy 33 - Lost Hills, CA",silent,0,2023-08-07 19:36:09.956005,,,,,,,,,,,,,,,,,,,,,,,Kern County,California,Kern County,906883.0,236.0,0.6141575674885489,0.6569555247130359,0.6368554824819341,0.561295524009161,0.4889825172200958,10.017465979624717,6.228373923358952,11.32365476031638,11.427932009046641,32.21075817709506,12.125564042849444
9750,Mail Fire,34.624561,-120.290775,"661 Mail Road, Lompoc",normal,0,2023-08-07 19:51:11.904212,2023-08-07 19:52:05.731855+00:00,2023-08-07 19:52:05.731855+00:00,slow,,2023-08-07 19:52:05.731855+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-07 19:52:05.731855+00:00,2023.0,Santa Barbara County,California,Santa Barbara County,445213.0,108.0,0.5345927170302086,0.5230689440547346,0.5215518424179532,0.4326707041348748,0.5794178282715974,10.485429670741869,5.977174008261399,15.93735717510495,10.796571977907206,22.56643045014409,8.172436169567591
9751,19 Fire,38.705573,-121.861923,"CR-19 × CR-94B - Woodland, CA",silent,0,2023-08-07 19:54:49.186896,2023-08-07 19:54:49.224876+00:00,2023-08-07 19:54:49.224876+00:00,rapid,,2023-08-07 19:54:49.224876+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,3.0,2023-08-07 19:54:49.224876+00:00,2023.0,Yolo County,California,Yolo County,217141.0,53.0,0.453701516065598,0.44213206395844185,0.44942035589778073,0.39696763117052974,0.5551753372232788,6.346123947112706,7.877138357104369,13.05030832500541,10.423165592863624,25.867685513099786,9.350466286882718
9753,Vegetation Fire,35.09017280004966,-118.1518221998764,"Hwy 14 × Panther Pass - Mojave, CA",silent,0,2023-08-07 20:03:09.012643,,,,,,,,,,,,,,,,,,,,,,,Kern County,California,Kern County,906883.0,236.0,0.6141575674885489,0.6569555247130359,0.6368554824819341,0.561295524009161,0.4889825172200958,10.017465979624717,6.228373923358952,11.32365476031638,11.427932009046641,32.21075817709506,12.125564042849444
9778,Santa Fe Fire,34.1111867,-117.9501853,"15501 Arrow Highway, Irwindale, CA",normal,0,2023-08-07 22:33:49.507833,,,,,,,,,,,,,,,,,,,,,,,Los Angeles County,California,Los Angeles County,9936690.0,2495.0,0.5925699086933975,0.5979821218141057,0.5345543050709972,0.6414943363031351,0.5551987899806894,12.522826967531442,8.2715732178061,14.248681895077738,10.590267270926642,22.77580313077973,9.979270868855469
9792,Bend Fire,39.49785195330847,-121.57686634356524,"River Bend Park, Oro Dam Blvd - Oroville",silent,0,2023-08-07 23:56:40.106471,2023-08-07 23:57:27.039364+00:00,2023-08-07 23:57:27.039364+00:00,slow,,2023-08-07 23:57:27.039364+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-07 23:57:27.039364+00:00,2023.0,Butte County,California,Butte County,213605.0,54.0,0.5187877306242832,0.5575523302357154,0.5095737318882985,0.14587775941574402,0.5773100564125372,2.53870929987594,5.944889866810233,18.19166311650008,16.434637765969896,28.503802813604544,10.149758198544042
9810,Tree Fire,35.615391,-119.848244,"46 HWY and Olive Tree Dr, Kern County, CA",normal,0,2023-08-08 01:40:29.388736,2023-08-08 01:40:29.420565+00:00,2023-08-08 01:53:18.250943+00:00,moderate,,2023-08-08 01:40:29.420565+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,2023-08-08 01:40:29.420565+00:00,2023.0,Kern County,California,Kern County,906883.0,236.0,0.6141575674885489,0.6569555247130359,0.6368554824819341,0.561295524009161,0.4889825172200958,10.017465979624717,6.228373923358952,11.32365476031638,11.427932009046641,32.21075817709506,12.125564042849444
9816,Gold Fire,37.202053,-119.7226553,"California 41 & Road 416, Coarsegold, CA",silent,0,2023-08-08 02:45:47.248462,2023-08-08 02:51:43.441402+00:00,2023-08-08 02:51:43.441402+00:00,slow,,2023-08-08 02:51:43.441402+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-08 02:51:43.441402+00:00,2023.0,Madera County,California,Madera County,157243.0,34.0,0.682150775551217,0.7059557748198648,0.7497930864966962,0.5559934718874608,0.4932627163053363,12.544734582779519,4.7431249721768225,14.175659965785442,14.007375209071311,31.160044644276695,11.680836666815058
9821,Santiago Fire,33.712348397298086,-117.53288050415124,On Santiago Peak,normal,0,2023-08-08 03:14:46.018018,,,,,,,,,,,,,,,,,,,,,,,Orange County,California,Orange County,3175227.0,613.0,0.44391673020591127,0.4268957845529876,0.4145519582212539,0.474605244034521,0.499184946789229,8.85056545563514,4.554083439704485,15.38029035404398,9.126311851089701,16.25728480982161,6.523830696808992
9822,Highway Fire,33.70278151977192,-117.18354207794344,"I-215 south of McCall Blvd, Menifee",normal,0,2023-08-08 03:19:33.274453,,,,,,,,,,,,,,,,,,,,,,,Riverside County,California,Riverside County,2429487.0,518.0,0.5076007190676916,0.5448367057878988,0.5244988725295844,0.5399803589811347,0.42496756645362943,7.474668849843607,3.9126349876414754,14.783634322801477,11.626533469921402,19.92783747890222,7.913216050775777
9831,Ana Fire,34.36510125911187,-118.5034073235058,"Antelope Valley Fwy × Newhall Ave - Santa Clarita, CA",silent,0,2023-08-08 06:10:32.277985,,,,,,,,,,,,,,,,,,,,,,,Los Angeles County,California,Los Angeles County,9936690.0,2495.0,0.5925699086933975,0.5979821218141057,0.5345543050709972,0.6414943363031351,0.5551987899806894,12.522826967531442,8.2715732178061,14.248681895077738,10.590267270926642,22.77580313077973,9.979270868855469
9832,McSwain Fire,37.5201552,-120.3042459,"8000 block of Lake McClure Rd, Snelling, CA 95369, USA",normal,0,2023-08-08 12:10:32.913234,,,,,,,,,,,,,,,,,,,,,,,Merced County,California,Merced County,282290.0,63.0,0.730119359523894,0.7383851177866733,0.7976513259414078,0.6213065368946827,0.5308546898579476,13.767638244358636,6.832054270431117,11.412082255836197,12.768820362039039,29.937172411350026,10.639908250380815
9835,Vegetation Fire,34.9929948,-118.8466328,"Laval Road & Rancho Road, near Wheeler Ridge, CA, USA",silent,0,2023-08-08 14:22:36.912263,2023-08-08 14:23:33.571857+00:00,2023-08-08 14:23:33.571857+00:00,slow,,2023-08-08 14:23:33.571857+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-08 14:23:33.571857+00:00,2023.0,Kern County,California,Kern County,906883.0,236.0,0.6141575674885489,0.6569555247130359,0.6368554824819341,0.561295524009161,0.4889825172200958,10.017465979624717,6.228373923358952,11.32365476031638,11.427932009046641,32.21075817709506,12.125564042849444
9851,163 Fire,32.73178358246281,-117.15420159963314,"Highway 163 @ Cabrillo Bridge, Balboa Park",silent,0,2023-08-08 17:20:49.154179,2023-08-08 17:20:49.194986+00:00,2023-08-08 17:20:49.194986+00:00,slow,,2023-08-08 17:20:49.194986+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-08 17:20:49.194986+00:00,2023.0,San Diego County,California,San Diego County,3289701.0,736.0,0.4461600581041032,0.46268889422208637,0.43032277359226684,0.4172588413050305,0.4889406612988847,6.054301257165925,5.413536325114964,14.651560977730194,10.386251213293955,17.90244224233474,6.1830309400237615
9872,Pecwan Fire,41.30229231691672,-123.86837583677,0.5 miles South of Mettah on the Yurok Reservation,normal,0,2023-08-08 21:34:27.884844,,,,,,,,,,,,,,,,,,,,,,,Humboldt County,California,Humboldt County,136132.0,35.0,0.5577628470895895,0.6188614029030646,0.5515583602679751,0.1221234037551788,0.5740790078747098,1.7212308641612553,6.966484735403873,18.872116769018305,17.922052125877823,29.961081891105692,11.082992977404285
9892,Fredricks Fire,38.373635,-122.794415,"5000 Block of Fredricks Rd, Hessel @ 116",normal,0,2023-08-08 23:19:34.147517,2023-08-08 23:22:08.228758+00:00,2023-08-08 23:22:08.228758+00:00,slow,,2023-08-08 23:22:08.228758+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-08 23:22:08.228758+00:00,2023.0,Sonoma County,California,Sonoma County,488436.0,121.0,0.4068065631935402,0.378813962934755,0.46917498996797946,0.22733230638200297,0.5075786637348598,5.494702888402984,4.504252757781982,20.591348917770187,11.841006395924952,14.354550237902203,6.161935238188831
9914,Dinkey Fire,37.057384430942406,-119.13664798733296,"Forest Service road 10S13, 2 miles SE of Dinkey Creek",silent,0,2023-08-09 04:13:28.433562,2023-08-09 04:16:06.702997+00:00,2023-08-09 04:16:06.702997+00:00,slow,,2023-08-09 04:16:06.702997+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-09 04:16:06.702997+00:00,2023.0,Fresno County,California,Fresno County,1008280.0,225.0,0.6532491863371286,0.6426918092196613,0.6980346367080572,0.6014696268893562,0.5553788261197287,10.250259947633594,7.291924267068672,12.46782064505891,12.974071983972706,30.96411413496251,14.927758360772803
9918,Lisa Fire,34.14727126902494,-118.22357462618656,"W/B 134 Fwy transition to N/B 2 Fwy, Eagle Rock/Glendale",silent,0,2023-08-09 10:19:17.946408,2023-08-09 10:25:26.409038+00:00,2023-08-09 10:25:26.409038+00:00,slow,,2023-08-09 10:25:26.409038+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-09 10:25:26.409038+00:00,2023.0,Los Angeles County,California,Los Angeles County,9936690.0,2495.0,0.5925699086933975,0.5979821218141057,0.5345543050709972,0.6414943363031351,0.5551987899806894,12.522826967531442,8.2715732178061,14.248681895077738,10.590267270926642,22.77580313077973,9.979270868855469
9920,Walters Fire,39.652725,-121.143388,Near Walters Mine Rd,silent,0,2023-08-09 14:12:10.145990,2023-08-09 17:22:14.530894+00:00,2023-08-09 17:22:14.530894+00:00,slow,,2023-08-09 17:22:14.530894+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-09 17:22:14.530894+00:00,2023.0,Yuba County,California,Yuba County,81705.0,19.0,0.5749521314485038,0.5872594088489076,0.6160373967321462,0.3224965289761949,0.5593568875833792,4.401380576464109,6.35447402239765,12.911252677314728,15.876935316076128,25.461629031271038,11.106525916406584
9922,Bridge Fire,37.4131,-119.653383,"Miami Creek Trail Area Rd 6s41C, Madera County, CA",normal,0,2023-08-09 14:52:01.052449,2023-08-09 15:15:32.515460+00:00,2023-08-09 15:15:32.515460+00:00,moderate,,2023-08-09 15:15:32.515460+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,2023-08-09 15:15:32.515460+00:00,2023.0,Madera County,California,Madera County,157243.0,34.0,0.682150775551217,0.7059557748198648,0.7497930864966962,0.5559934718874608,0.4932627163053363,12.544734582779519,4.7431249721768225,14.175659965785442,14.007375209071311,31.160044644276695,11.680836666815058
9934,Hill Fire,40.6343507,-122.4314942,"11000 block Quartz Hill Road, Redding",silent,0,2023-08-09 17:17:29.213928,2023-08-09 17:31:26.558989+00:00,2023-08-09 17:31:26.558989+00:00,slow,,2023-08-09 17:31:26.558989+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-09 17:31:26.558989+00:00,2023.0,Shasta County,California,Shasta County,181852.0,50.0,0.496287834612762,0.5032901496821591,0.6008390641840616,0.07102188867870576,0.5420799100367332,0.9745133405186635,5.865229967226096,21.08748267822185,18.07552955150342,21.70483525064338,10.964490354794007
9942,Bunnie Fire,32.9982258,-116.8480061,"San Vicente Rd & Chuck Wagon Road, Ramona",normal,0,2023-08-09 18:23:01.183328,2023-08-09 18:32:24.101993+00:00,2023-08-09 18:47:41.694189+00:00,rapid,,2023-08-09 18:38:58.725568+00:00,2023-08-09 18:38:58.725568+00:00,,,,,,,,,,0.0,0.0,1.0,1.0,3.0,2023-08-09 18:32:24.101993+00:00,2023.0,San Diego County,California,San Diego County,3289701.0,736.0,0.4461600581041032,0.46268889422208637,0.43032277359226684,0.4172588413050305,0.4889406612988847,6.054301257165925,5.413536325114964,14.651560977730194,10.386251213293955,17.90244224233474,6.1830309400237615
9944,Vegetation Fire,34.991124625011466,-120.43747913644803,"South of Cuyama Lane, west of U.S. 101, Nipomo, CA",silent,0,2023-08-09 18:46:22.273372,,,,,,,,,,,,,,,,,,,,,,,Santa Barbara County,California,Santa Barbara County,445213.0,108.0,0.5345927170302086,0.5230689440547346,0.5215518424179532,0.4326707041348748,0.5794178282715974,10.485429670741869,5.977174008261399,15.93735717510495,10.796571977907206,22.56643045014409,8.172436169567591
9947,Renida Fire,38.08815125520121,-122.21436640416545,"Warren Ave × Renida St - Vallejo, CA",silent,0,2023-08-09 19:20:40.459883,,,,,,,,,,,,,,,,,,,,,,,Contra Costa County,California,Contra Costa County,1162648.0,241.0,0.3784888752741707,0.34509789053135553,0.4806858950850198,0.4489671463762033,0.3929496217756709,5.9455348480365515,5.001383997294648,16.366897203624827,11.243830481843425,13.486560150618557,5.251642012458041
9956,Midway Fire,38.4138308,-121.8739167,"5800 block Midway Rd, Dixon",silent,0,2023-08-09 20:50:54.903962,2023-08-09 20:50:54.978114+00:00,2023-08-09 20:50:54.978114+00:00,slow,,2023-08-09 20:50:54.978114+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-09 20:50:54.978114+00:00,2023.0,Solano County,California,Solano County,450995.0,100.0,0.4176921227884578,0.3884520736892465,0.5398094991026927,0.49722717435891745,0.3977859400163065,4.91930531380614,4.472399325278906,16.52645905165246,12.376973458125288,14.825700045595335,6.764202721794345
9960,Cemetery Fire,39.3779226,-121.6879193,"Hwy 99 & Deniz Bros Lane, Gridley",normal,0,2023-08-09 21:21:33.003309,2023-08-09 21:30:34.871416+00:00,2023-08-09 21:39:47.551375+00:00,moderate,,2023-08-09 21:30:34.871416+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,2023-08-09 21:30:34.871416+00:00,2023.0,Butte County,California,Butte County,213605.0,54.0,0.5187877306242832,0.5575523302357154,0.5095737318882985,0.14587775941574402,0.5773100564125372,2.53870929987594,5.944889866810233,18.19166311650008,16.434637765969896,28.503802813604544,10.149758198544042
9962,Rock Fire,33.87394651368659,-117.13475391091902,"1 Mile Southwest of Martin St & Davis Rd, Lake Perris",normal,0,2023-08-09 21:45:55.827279,,,,,,,,,,,,,,,,,,,,,,,Riverside County,California,Riverside County,2429487.0,518.0,0.5076007190676916,0.5448367057878988,0.5244988725295844,0.5399803589811347,0.42496756645362943,7.474668849843607,3.9126349876414754,14.783634322801477,11.626533469921402,19.92783747890222,7.913216050775777
9964,Gopher Fire,33.249561,-117.2219353,"Gopher Canyon Road & Fairview Drive, Bonsall",silent,0,2023-08-09 21:55:04.874565,2023-08-09 21:55:04.911940+00:00,2023-08-09 21:55:04.911940+00:00,slow,,2023-08-09 21:55:04.911940+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,2023-08-09 21:55:04.911940+00:00,2023.0,San Diego County,California,San Diego County,3289701.0,736.0,0.4461600581041032,0.46268889422208637,0.43032277359226684,0.4172588413050305,0.4889406612988847,6.054301257165925,5.413536325114964,14.651560977730194,10.386251213293955,17.90244224233474,6.1830309400237615
9966,High Fire,34.4440769,-116.9524719,"32000 block of Hwy 18 - Lucerne Valley, CA",normal,0,2023-08-09 22:03:48.640451,,,,,,,,,,,,,,,,,,,,,,,San Bernardino County,California,San Bernardino County,2180563.0,466.0,0.5750072196161103,0.6092556833569466,0.568372666782198,0.6173704580881176,0.4687521013178866,7.543339128472785,4.413237629776843,11.919860283789093,11.385697341917227,23.708675368463602,9.250151035679819
9986,Dawson Fire,39.9326058,-122.3265659,"18900 Executive Dr, Corning, CA 96021, USA",normal,0,2023-08-10 00:19:31.247651,,,,,,,,,,,,,,,,,,,,,,,Tehama County,California,Tehama County,65484.0,14.0,0.6090563939282879,0.585112845886018,0.7171838861401257,0.1839367250015271,0.6052110988943863,3.5540177753344326,6.090133467717306,19.857433876977584,18.73216510903427,27.962766477307433,16.38433815893959
9987,Barham Fire,34.14227082551575,-118.33065085494108,"6800 block Forest Lawn Dr, N/W of Hollywood Sign, Los Angeles",normal,0,2023-08-10 00:36:46.564427,,,,,,,,,,,,,,,,,,,,,,,Los Angeles County,California,Los Angeles County,9936690.0,2495.0,0.5925699086933975,0.5979821218141057,0.5345543050709972,0.6414943363031351,0.5551987899806894,12.522826967531442,8.2715732178061,14.248681895077738,10.590267270926642,22.77580313077973,9.979270868855469
9989,Brite Fire,35.106681,-118.533976,"19700 block Vincent St, Tehachapi",normal,0,2023-08-10 00:50:02.252171,2023-08-10 00:50:50.720182+00:00,2023-08-10 00:50:50.720182+00:00,moderate,,2023-08-10 00:50:50.720182+00:00,,,,,,,,,,,0.0,0.0,0.0,1.0,2.0,2023-08-10 00:50:50.720182+00:00,2023.0,Kern County,California,Kern County,906883.0,236.0,0.6141575674885489,0.6569555247130359,0.6368554824819341,0.561295524009161,0.4889825172200958,10.017465979624717,6.228373923358952,11.32365476031638,11.427932009046641,32.21075817709506,12.125564042849444
9992,Porter Fire,34.2738082,-118.572138,"E/B 118 Fwy near Porter Ranch Dr, Los Angeles",silent,0,2023-08-10 01:15:06.645608,,,,,,,,,,,,,,,,,,,,,,,Los Angeles County,California,Los Angeles County,9936690.0,2495.0,0.5925699086933975,0.5979821218141057,0.5345543050709972,0.6414943363031351,0.5551987899806894,12.522826967531442,8.2715732178061,14.248681895077738,10.590267270926642,22.77580313077973,9.979270868855469
9995,Metal Pile Fire,37.798927,-122.2879227,"1100 block Embarcadero West, Oakland",silent,0,2023-08-10 01:24:50.580975,,,,,,,,,,,,,,,,,,,,,,,Alameda County,California,Alameda County,1663823.0,378.0,0.4060923342807498,0.3281738520263274,0.3747999476506816,0.5749848462246284,0.5334757868475192,7.357611116086267,8.75166589234552,14.619297124754256,9.5467323146753,14.420050089462642,7.0939399202920015
